# CRC simbol yang diminta modul vendor Infinity-X 3.12 (vendor_dlkm + vendor_boot), format: crc<TAB>simbol<TAB>contoh-modul
0xc4f47221	mod_delayed_work_on	cfg80211.ko,dcvs_boost.ko,msm_video.ko...
0x07aa649b	mod_node_page_state	qcom_dma_heaps.ko
0x72cd0f7f	mod_timer	camera.ko,cnss2.ko,guestvm_loader.ko...
0x7c24b32d	module_layout	adsp_loader_dlkm.ko,altmode-glink.ko,arm_smmu.ko...
0x2f166344	module_put	chipreg.ko,coresight.ko,msm_11ad_proxy.ko...
0xf9a482f9	msleep	asix.ko,audio_prm_dlkm.ko,aw882xx_dlkm.ko...
0xcc5005fe	msleep_interruptible	msm_video.ko,qca_cld3_adrastea.ko
0x2d1177c5	msm_11ad_dev_init	wil6210.ko
0x38007126	msm_11ad_modexit	wil6210.ko
0xcfdb4201	msm_11ad_modinit	wil6210.ko
0x13b963ad	msm_audio_get_phy_addr	audio_pkt_dlkm.ko
0x9b4f1f33	msm_audio_ion_crash_handler	audio_pkt_dlkm.ko,machine_dlkm.ko
0xdeaa1368	msm_cdc_disable_ondemand_supply	wcd937x_dlkm.ko,wcd938x_dlkm.ko
0x40802b53	msm_cdc_enable_ondemand_supply	wcd937x_dlkm.ko,wcd938x_dlkm.ko
0x9adfb211	msm_cdc_enable_static_supplies	wcd937x_dlkm.ko,wcd938x_dlkm.ko,wsa881x_dlkm.ko...
0x0e67ea53	msm_cdc_get_power_supplies	wcd937x_dlkm.ko,wcd938x_dlkm.ko,wsa881x_dlkm.ko...
0x7b52725c	msm_cdc_init_supplies	wcd937x_dlkm.ko,wcd938x_dlkm.ko,wsa881x_dlkm.ko...
0x8ead3d0a	msm_cdc_is_ondemand_supply	wcd938x_dlkm.ko
0x4a3f91e7	msm_cdc_pinctrl_get_state	lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_va_macro_dlkm.ko,lpass_cdc_wsa2_macro_dlkm.ko...
0xad51424f	msm_cdc_pinctrl_select_active_state	lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_va_macro_dlkm.ko,lpass_cdc_wsa2_macro_dlkm.ko...
0xe1d928f0	msm_cdc_pinctrl_select_sleep_state	lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_va_macro_dlkm.ko,lpass_cdc_wsa2_macro_dlkm.ko...
0xd0a9b5e5	msm_cdc_pinctrl_set_wakeup_capable	lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_va_macro_dlkm.ko,lpass_cdc_wsa2_macro_dlkm.ko...
0x2bcd6b4d	msm_cdc_release_supplies	wsa883x_dlkm.ko
0xbbb3643e	msm_cdc_set_supplies_lpm_mode	wcd938x_dlkm.ko,wsa883x_dlkm.ko
0x1e52a708	msm_data_fifo_config	usb_f_qdss.ko
0x289dd773	msm_dma_buf_freed	qcom_dma_heaps.ko
0x1d9a2def	msm_dma_map_sg_attrs	qcom_dma_heaps.ko
0x364ea308	msm_dma_unmap_all_for_dev	msm_drm.ko
0x77cf1416	msm_dma_unmap_sg_attrs	qcom_dma_heaps.ko
0x1ccbdffe	msm_dump_data_register	msm_11ad_proxy.ko
0x0dd501da	msm_dump_data_register_nominidump	cnss2.ko
0x06680e6f	msm_ep_clear_ops	usb_f_qdss.ko
0xca10be4d	msm_ep_config	usb_f_qdss.ko
0xc8ca5ffb	msm_ep_set_mode	usb_f_gsi.ko,usb_f_qdss.ko
0xa7743da8	msm_ep_unconfig	usb_f_qdss.ko
0xa9a5cf04	msm_ep_update_ops	usb_f_qdss.ko
0x49ae6b24	msm_ext_disp_deregister_intf	msm_drm.ko
0xfc64f7b2	msm_ext_disp_register_audio_codec	hdmi_dlkm.ko
0x275abb07	msm_ext_disp_register_intf	msm_drm.ko
0x1a9c4ffc	msm_ext_disp_select_audio_codec	hdmi_dlkm.ko
0x435a71a8	msm_gpio_get_pin_address	focaltech_fts.ko,msm_drm.ko,nt36xxx-i2c.ko
0xdc9d499c	msm_gpio_mpm_wake_set	wcd_core_dlkm.ko
0x5bb305e8	msm_minidump_add_region	cnss2.ko,dcc_v2.ko,frpc-adsprpc.ko...
0x584e21a2	msm_minidump_enabled	frpc-adsprpc.ko,msm-cvp.ko,msm_kgsl.ko...
0x817876ce	msm_minidump_remove_region	cnss2.ko,frpc-adsprpc.ko,msm-cvp.ko...
0xe374ebfe	msm_pcie_allow_l1	cnss2.ko,mhi.ko
0x1df5aa4c	msm_pcie_deregister_event	cnss2.ko,msm_11ad_proxy.ko
0x83a5a53a	msm_pcie_enumerate	cnss2.ko,msm_11ad_proxy.ko
0x632971a3	msm_pcie_pm_control	cnss2.ko,msm_11ad_proxy.ko
0x517ec612	msm_pcie_prevent_l1	cnss2.ko,mhi.ko
0x0179d0a5	msm_pcie_reg_dump	cnss2.ko
0x28391169	msm_pcie_register_event	cnss2.ko,msm_11ad_proxy.ko
0x368eac5f	msm_pcie_set_link_bandwidth	cnss2.ko
0xa82e96cf	msm_pcie_set_target_link_speed	cnss2.ko
0x2c5bf99d	msm_perf_events_update	msm_kgsl.ko
0x38073661	msm_pinctrl_probe	pinctrl-parrot.ko,pinctrl-ravelin.ko
0x278bc007	msm_pinctrl_remove	pinctrl-parrot.ko,pinctrl-ravelin.ko
0xaf4e8c38	msm_qdss_csr_disable_bam_to_usb	coresight-tmc.ko
0x8f753304	msm_qdss_csr_disable_flush	coresight-tmc.ko
0x9b150412	msm_qdss_csr_enable_bam_to_usb	coresight-tmc.ko
0x5b3cc0ae	msm_qdss_csr_enable_flush	coresight-tmc.ko
0xe171fa0e	msm_secure_get_vmid_perms	qcom_dma_heaps.ko
0x5cd5b0ed	mtd_block_isbad	mtdoops.ko
0xc34e2a6c	mtd_block_markbad	mtdoops.ko
0x9bb4dc39	mtd_device_parse_register	block2mtd.ko
0xd6797ba9	mtd_device_unregister	block2mtd.ko
0x568c2e8c	mtd_erase	mtdblock.ko,mtdoops.ko
0x82036049	mtd_panic_write	mtdoops.ko
0xd87cb53b	mtd_read	mtdblock.ko,mtdoops.ko
0x2266e97d	mtd_table_mutex	mtd_blkdevs.ko
0x95f3305d	mtd_write	mtdblock.ko,mtdoops.ko
0x3d6dd0aa	mutex_is_locked	goodix_fod.ko,mbhc_dlkm.ko,msm-cvp.ko...
0xeb9065d9	mutex_lock	altmode-glink.ko,arm_smmu.ko,asix.ko...
0xf4124677	mutex_lock_interruptible	audio_pkt_dlkm.ko,gh_rm_drv.ko,glink_pkt.ko...
0x78c7940d	mutex_trylock	arm_smmu.ko,camera.ko,cnss2.ko...
0xe8b268ae	mutex_unlock	altmode-glink.ko,arm_smmu.ko,asix.ko...
0xc10fddb8	name_to_dev_t	block2mtd.ko
0x7de5ab7d	napi_complete_done	ipam.ko,mhi_dev_netdev.ko,qca_cld3_adrastea.ko...
0x565644e8	napi_disable	ipam.ko,mhi_dev_netdev.ko,qca_cld3_adrastea.ko...
0x2256ccea	napi_gro_flush	qca_cld3_adrastea.ko
0xaf956f74	napi_gro_receive	qca_cld3_adrastea.ko,wil6210.ko
0x18484a94	napi_schedule_prep	ipam.ko,mhi_dev_netdev.ko,qca_cld3_adrastea.ko...
0x91e60c97	neigh_destroy	rmnet_wlan.ko
0xa92bd1ff	neigh_resolve_output	rmnet_wlan.ko
0x71b88d97	net_ns_type_operations	cfg80211.ko
0xf6ebc03b	net_ratelimit	wil6210.ko
0xde7871d3	netdev_err	asix.ko,ax88179_178a.ko,cfg80211.ko...
0x85cff488	netdev_info	asix.ko,ax88179_178a.ko,wil6210.ko
0x323281ea	netdev_rx_handler_register	rmnet_core.ko,rmnet_wlan.ko
0xe58f291a	netdev_rx_handler_unregister	rmnet_core.ko,rmnet_wlan.ko
0x07beb0c1	netdev_update_features	qca_cld3_adrastea.ko
0xa92637b7	netdev_warn	asix.ko,ax88179_178a.ko
0xec13102e	netif_carrier_off	qca_cld3_adrastea.ko,rndisipam.ko,wil6210.ko
0x0a285035	netif_carrier_on	ax88179_178a.ko,qca_cld3_adrastea.ko,rndisipam.ko...
0xc29b62e1	netif_device_attach	ipam.ko
0x12cdb4ec	netif_device_detach	ipam.ko
0x8521dce3	netif_napi_add	ipam.ko,mhi_dev_netdev.ko,qca_cld3_adrastea.ko...
0xa10ba3b8	netif_receive_skb	ipam.ko,mhi_dev_netdev.ko,qca_cld3_adrastea.ko...
0x6b8bf149	netif_receive_skb_list	qca_cld3_adrastea.ko
0xd5f1b616	netif_rx	ipam.ko,qca_cld3_adrastea.ko,rmnet_core.ko...
0x95f5e5c9	netif_rx_ni	cfg80211.ko,ipam.ko,qca_cld3_adrastea.ko...
0x1b84f7e8	netif_schedule_queue	qca_cld3_adrastea.ko,rmnet_core.ko
0x0745bc5d	netif_tx_stop_all_queues	qca_cld3_adrastea.ko,wil6210.ko
0x173f487c	netif_tx_wake_queue	ipam.ko,mhi_dev_netdev.ko,qca_cld3_adrastea.ko...
0x7bd495a1	netlink_broadcast	cfg80211.ko,cnss2.ko,icnss2.ko...
0xd698874e	netlink_kernel_release	goodix_fod.ko,qca_cld3_adrastea.ko
0xfa599bb2	netlink_register_notifier	cfg80211.ko
0xea07a34a	netlink_unicast	cfg80211.ko,goodix_fod.ko,msm_sysstats.ko...
0xdf54a8f7	netlink_unregister_notifier	cfg80211.ko
0xcd279169	nla_find	cfg80211.ko,msm_sysstats.ko
0xf1db1704	nla_memcpy	cfg80211.ko,qca_cld3_adrastea.ko,rmnet_aps.ko...
0xcf65aa3a	nla_put	cfg80211.ko,cnss2.ko,icnss2.ko...
0x269a7faf	nla_put_64bit	cfg80211.ko,qca_cld3_adrastea.ko,wil6210.ko
0x96c6101e	nla_reserve	cfg80211.ko,msm_sysstats.ko
0x350be1a7	nla_reserve_64bit	msm_sysstats.ko
0x6b640864	nla_strlcpy	qca_cld3_adrastea.ko
0xb8888b15	no_llseek	aw882xx_dlkm.ko,coresight-tmc.ko,dcc_v2.ko...
0x1ab4577d	nonseekable_open	coresight-tmc.ko,goodix_fod.ko,sg.ko...
0x7e047286	notify_oneshot_sensor	focaltech_3683g.ko,goodix_core.ko
0x017de3d5	nr_cpu_ids	core_hang_detect.ko,coresight.ko,cpu_hotplug.ko...
0x215054f8	nr_ipi_get	qcom_wdt_core.ko
0xcdca3691	nr_irqs	qcom_wdt_core.ko
0xf3adccc5	ns_capable	ipam.ko
0x1e1e140e	ns_to_timespec64	camera.ko,rmnet_shs.ko
0xffae8e8b	nsecs_to_jiffies	msm_drm.ko
0x75dea444	nvmem_cell_get	adsp_loader_dlkm.ko,bcl_pmic5.ko,machine_dlkm.ko...
0x85540ebc	nvmem_cell_put	adsp_loader_dlkm.ko,bcl_pmic5.ko,machine_dlkm.ko...
0x99f018c4	nvmem_cell_read	adsp_loader_dlkm.ko,bcl_pmic5.ko,machine_dlkm.ko...
0x475f10e8	nvmem_cell_read_u32	msm_kgsl.ko
0x202d4ed6	nvmem_cell_write	qcom-hv-haptics.ko,qcom-reboot-reason.ko
0xc697b0f7	nvmem_device_read	pmic-pon-log.ko,pwm-qti-lpg.ko,qcom-hv-haptics.ko
0x3866e217	nvmem_device_write	leds-qti-tri-led.ko,pwm-qti-lpg.ko,qcom-hv-haptics.ko
0x3969424e	nvmem_register	mtd.ko
0xcc39c03e	nvmem_unregister	mtd.ko
0xf6ceff9a	of_address_to_resource	camera.ko,coresight-funnel.ko,coresight-stm.ko...
0x5110cd07	of_alias_get_id	msm_geni_serial.ko,sdhci-msm.ko,snd-usb-audio-qmi.ko...
0x15fa1632	of_bcm_voter_get	icc-rpmh.ko
0x0aee90bd	of_clk_add_hw_provider	qcom_aoss.ko
0x2ceb7ac0	of_clk_add_provider	clk-dummy.ko,msm_drm.ko,wcd9xxx_dlkm.ko
0x0879a6f7	of_clk_del_provider	clk-dummy.ko,qcom_aoss.ko
0x0aaa2cff	of_clk_get_from_provider	camera.ko
0xd03f2be3	of_clk_get_parent_name	clk-spmi-pmic-div.ko
0x3c247ec4	of_clk_hw_simple_get	qcom_aoss.ko
0x50eb7fa5	of_clk_src_onecell_get	msm_drm.ko,wcd9xxx_dlkm.ko
0xb4c76b57	of_clk_src_simple_get	clk-dummy.ko
0x39846f3f	of_count_phandle_with_args	camera.ko,clk-qcom.ko,core_hang_detect.ko...
0x032d03c7	of_cpu_node_to_id	core_hang_detect.ko,coresight-cti.ko,coresight.ko
0x13699fd2	of_cpufreq_cooling_register	qcom-cpufreq-hw.ko
0xef19ce8b	of_devfreq_cooling_register	msm_kgsl.ko
0x882c7dd6	of_device_get_match_data	arm_smmu.ko,btpower.ko,bwmon.ko...
0x5cf87584	of_device_is_available	cnss2.ko,cnss_nl.ko,cnss_plat_ipc_qmi_svc.ko...
0xef4b763b	of_device_is_compatible	arm_smmu.ko,camera.ko,coresight-cti.ko...
0x249f8b64	of_device_uevent_modalias	gpr_dlkm.ko
0x0f8fb341	of_dma_configure_id	msm_kgsl.ko,qcom_dma_heaps.ko
0x21769085	of_dma_controller_free	bam_dma.ko,gpi.ko
0x4e79778d	of_dma_controller_register	bam_dma.ko,gpi.ko
0x320639c8	of_dma_is_coherent	arm_smmu.ko,msm_video.ko
0xbf804d44	of_drm_find_bridge	msm_drm.ko
0x811d02d4	of_drm_find_panel	focaltech_3683g.ko,focaltech_fts.ko,goodix_core.ko...
0x65f9af5a	of_find_compatible_node	boot_stats.ko,gh_rm_drv.ko,hdcp.ko...
0xc345cc0d	of_find_device_by_node	altmode-glink.ko,camera.ko,clk-qcom.ko...
0x1a31f223	of_find_i2c_device_by_node	fsa4480-i2c.ko
0x54cf30ec	of_find_matching_node_and_match	cnss2.ko,msm_kgsl.ko
0x87f6e3eb	of_find_node_by_name	bcl_pmic5.ko,camera.ko,cnss2.ko...
0x88582d55	of_find_node_by_phandle	clk-qcom.ko,qcom_esoc.ko
0x986f7ca8	of_find_node_opts_by_path	camera.ko,clk-qcom.ko,gh_ctrl.ko...
0xea08eb76	of_find_node_with_property	cnss2.ko,cnss_nl.ko,cnss_plat_ipc_qmi_svc.ko...
0x6ca7c29e	of_find_property	adsp_loader_dlkm.ko,arm_smmu.ko,audpkt_ion_dlkm.ko...
0x736f884a	of_fwnode_ops	coresight-cti.ko,coresight-funnel.ko,coresight-replicator.ko...
0x69f4a577	of_genpd_add_provider_onecell	clk-qcom.ko,qcom_aoss.ko
0xfe1697e7	of_genpd_add_provider_simple	msm_drm.ko
0x93cedffd	of_genpd_del_provider	clk-qcom.ko,msm_drm.ko,qcom_aoss.ko
0xa1e98370	of_get_address	bcl_pmic5.ko,boot_stats.ko,icnss2.ko...
0xb0ee738d	of_get_child_by_name	camera.ko,clk-qcom.ko,coresight.ko...
0xb4ad69e2	of_get_coresight_csr_name	coresight-hwevent.ko,coresight-tmc.ko
0x989b9369	of_get_cpu_node	qcom-cpufreq-hw.ko,sched-walt.ko
0x982b7d12	of_get_named_gpio_flags	aw882xx_dlkm.ko,btpower.ko,camera.ko...
0x659b3c35	of_get_next_available_child	camera.ko,cpu_hotplug.ko,dcc_v2.ko...
0x69601c70	of_get_next_child	glink_pkt.ko,gpr_dlkm.ko,leds-aw2016.ko...
0x6172fe2a	of_get_next_parent	coresight.ko
0xf7c453f0	of_get_parent	camera.ko,hdmi_dlkm.ko
0xad0a8a5a	of_get_property	arm_smmu.ko,btpower.ko,camera.ko...
0xc2a96c0e	of_get_regulator_init_data	gdsc-regulator.ko,qcom_pm8008-regulator.ko,qpnp-amoled-regulator.ko...
0xd5fb2027	of_graph_get_next_endpoint	coresight.ko,msm_drm.ko
0xbdaf7c1a	of_graph_get_port_parent	coresight.ko
0xa6a990cd	of_graph_get_remote_endpoint	coresight.ko
0xf87243b6	of_graph_get_remote_node	msm_drm.ko
0xb66e8bc3	of_graph_get_remote_port_parent	msm_drm.ko
0x5e65b7ac	of_graph_is_present	coresight.ko
0x46c3b5de	of_graph_parse_endpoint	coresight.ko,msm_drm.ko
0x32d9b70e	of_hwspin_lock_get_id	smem.ko
0xcdb16f62	of_icc_get	clk-qcom.ko,cnss2.ko,ddr_cdev.ko...
0x201327c0	of_icc_xlate_onecell	icc-rpmh.ko
0xdc33c5a9	of_iomap	boot_stats.ko,memory_dump_v2.ko,qcom-dload-mode.ko...
0xe3ed0c5e	of_irq_find_parent	gh_rm_drv.ko,pinctrl-spmi-gpio.ko,qcom-pdc.ko
0x49a88480	of_irq_get	dwc3-msm.ko,qcom-cpufreq-hw.ko,qcom_glink.ko
0x5f25b6cc	of_irq_get_byname	coresight-tmc.ko,icnss2.ko,ipam.ko...
0x938664fb	of_irq_parse_one	pci-msm-drv.ko
0x7576a4d9	of_match_device	arm_smmu.ko,camera.ko,cnss2.ko...
0x488eb4e2	of_match_node	bam_dma.ko,camera.ko,goodix_core.ko...
0xc07c15a1	of_modalias_node	swr_dlkm.ko
0xc298fad8	of_n_addr_cells	mem-offline.ko,ofpart.ko,qcom_iommu_util.ko
0x29ba86d8	of_n_size_cells	mem-offline.ko,ofpart.ko,qcom_iommu_util.ko
0x841c2a67	of_node_name_eq	coresight-cti.ko,coresight.ko,msm_drm.ko
0x79746f10	of_parse_phandle	arm_smmu.ko,btpower.ko,bwmon.ko...
0x3cbbcd88	of_parse_phandle_with_args	altmode-glink.ko,audpkt_ion_dlkm.ko,camera.ko...
0xd01477fb	of_parse_phandle_with_fixed_args	core_hang_detect.ko,gdsc-regulator.ko,qcom-cpufreq-hw-debug.ko
0x1d3d2daf	of_phandle_iterator_init	msm_drm.ko,qti_cpufreq_cdev.ko,thermal_pause.ko
0x6a7d162c	of_phandle_iterator_next	msm_drm.ko,qti_cpufreq_cdev.ko,thermal_pause.ko
0xdbfe23c4	of_phy_simple_xlate	phy-qcom-ufs.ko
0xb9760960	of_platform_depopulate	dwc3-msm.ko,lpass_cdc_dlkm.ko,msm_drm.ko...
0x86deb86d	of_platform_device_create	msm_drm.ko,qcom_dma_heaps.ko
0x5a383201	of_platform_populate	arm_smmu.ko,cdsprm.ko,dwc3-msm.ko...
0x1c9248ef	of_prop_next_string	arm_smmu.ko,msm_drm.ko,msm_kgsl.ko...
0x7043d2c8	of_prop_next_u32	cfg80211.ko,clk-qcom.ko,msm_drm.ko...
0x5f9e9913	of_property_count_elems_of_size	arm_smmu.ko,camera.ko,cdsprm.ko...
0x3ccde25c	of_property_match_string	arm_smmu.ko,camera.ko,dwc3-msm.ko...
0x9cf0dacc	of_property_read_string	adsp_loader_dlkm.ko,arm_smmu.ko,aw882xx_dlkm.ko...
0x7c02aadb	of_property_read_string_helper	adsp_loader_dlkm.ko,arm_smmu.ko,btpower.ko...
0xa8a4448c	of_property_read_u32_index	camera.ko,cdsprm.ko,frpc-adsprpc.ko...
0xac8a155e	of_property_read_u64	audpkt_ion_dlkm.ko,camera.ko,msm_drm.ko...
0x53b92773	of_property_read_u64_index	gh_msgq.ko
0xc8b2ce3e	of_property_read_variable_u16_array	msm_drm.ko,qpnp-lcdb-regulator.ko
0xfec2174f	of_property_read_variable_u32_array	adsp_loader_dlkm.ko,arm_smmu.ko,audpkt_ion_dlkm.ko...
0x64cd05cd	of_property_read_variable_u8_array	camera.ko,ir-spi.ko,msm_drm.ko...
0xf2ef8420	of_register_swr_devices	swr_ctrl_dlkm.ko
0x43c31ab3	of_reserved_mem_device_init_by_idx	cnss2.ko,frpc-adsprpc.ko,memory_dump_v2.ko...
0x9d408f9c	of_reserved_mem_device_release	frpc-adsprpc.ko,msm_memshare.ko,qcom_dma_heaps.ko
0xea5339e4	of_reserved_mem_lookup	cmd-db.ko,minidump.ko,qcom_dma_heaps.ko...
0x0fdee4fc	of_root	mem-offline.ko
0x6465e0b6	of_slim_get_device	slim-qcom-ngd-ctrl.ko
0x53e6fe5a	of_thermal_get_ntrips	qcom-spmi-temp-alarm.ko
0xaeda21a1	of_thermal_get_trip_points	qcom-spmi-temp-alarm.ko
0x4755a2c2	of_thermal_is_trip_valid	qcom-spmi-temp-alarm.ko
0x36f6c2b3	of_translate_address	icnss2.ko
0xb1c3a01a	oops_in_progress	msm_geni_serial.ko
0x8b618d08	overflowuid	msm_sysstats.ko
0xc1589897	page_endio	zram.ko
0x03b7f78f	page_mapping	zsmalloc.ko
0x85881243	panel_event_notification_trigger	msm_drm.ko
0xc649b0eb	panel_event_notifier_register	focaltech_3683g.ko,focaltech_fts.ko,goodix_core.ko...
0xa138dda0	panel_event_notifier_unregister	focaltech_3683g.ko,focaltech_fts.ko,goodix_core.ko...
0xf1e046cc	panic	cnss2.ko,hung_task_enh.ko,mdt_loader.ko...
0x07ceeac9	panic_notifier_list	cnss2.ko,dwc3-msm.ko,i2c-msm-geni.ko...
0x1f8544b8	panic_timeout	qcom_wdt_core.ko
0xaf81f891	param_array_ops	camera.ko,rmnet_aps.ko,rmnet_offload.ko...
0x32a1a2ea	param_get_int	eud.ko,qca_cld3_adrastea.ko,qcom-dload-mode.ko
0x70a9293c	param_get_string	qca_cld3_adrastea.ko
0x1610bd2a	param_get_uint	wil6210.ko
0x40f5c011	param_get_ullong	rmnet_offload.ko
0x65671f08	param_ops_bool	arm_smmu.ko,cfg80211.ko,mem-offline.ko...
0xd1a4e093	param_ops_byte	wil6210.ko
0xd2728bc0	param_ops_charp	cfg80211.ko,msm_drm.ko,qca_cld3_adrastea.ko...
0xd8339549	param_ops_int	arm_smmu.ko,audio_pkt_dlkm.ko,camera.ko...
0x68c84b24	param_ops_string	msm_drm.ko,mtdoops.ko
0x1115f928	param_ops_uint	camera.ko,dwc3-msm.ko,hwid.ko...
0x1e2688d7	param_ops_ullong	camera.ko,rmnet_offload.ko,rmnet_shs.ko...
0x021d6537	param_ops_ulong	mtdoops.ko,rmnet_shs.ko
0x6df585df	param_ops_ushort	wil6210.ko
0x1d22e87b	param_set_bool	qcom-dload-mode.ko,qpnp-power-on.ko
0xcb03153c	param_set_copystring	qca_cld3_adrastea.ko
0xf57c7707	param_set_int	qca_cld3_adrastea.ko
0xa500aaf3	param_set_uint	wil6210.ko
0xc1f3509f	pause_cpus	sched-walt.ko
0x821e0032	pci_aer_clear_nonfatal_status	pci-msm-drv.ko
0x0f938cef	pci_alloc_irq_vectors_affinity	cnss2.ko,wil6210.ko
0x042acf12	pci_assign_resource	cnss2.ko
0x79d28f49	pci_bus_type	arm_smmu.ko,qcom_iommu_util.ko
0xf04038f9	pci_clear_master	cnss2.ko,ipam.ko,wil6210.ko
0x3145216f	pci_dev_present	cnss2.ko
0x97e58f38	pci_dev_put	msm_11ad_proxy.ko
0x2998069f	pci_device_group	arm_smmu.ko
0xbba71ba0	pci_device_is_present	pci-msm-drv.ko
0x6469305c	pci_disable_device	cnss2.ko,ipam.ko,msm_11ad_proxy.ko...
0x28d3798b	pci_disable_msi	wil6210.ko
0xb1a30925	pci_enable_device	cnss2.ko,ipam.ko,msm_11ad_proxy.ko...
0xabe0d4af	pci_enable_msi	wil6210.ko
0xbbdddf5f	pci_enable_pcie_error_reporting	pci-msm-drv.ko
0xcb4ab315	pci_find_ext_capability	pci-msm-drv.ko
0x7631967b	pci_free_irq_vectors	cnss2.ko,wil6210.ko
0xc2bd87e4	pci_get_device	msm_11ad_proxy.ko,pci-msm-drv.ko
0xf6af64d0	pci_get_domain_bus_and_slot	pci-msm-drv.ko
0x84d504d8	pci_host_probe	pci-msm-drv.ko
0xca9282f8	pci_iomap	cnss2.ko
0xaa884900	pci_ioremap_bar	wil6210.ko
0xa75dc53e	pci_irq_vector	cnss2.ko
0x1322500d	pci_load_and_free_saved_state	cnss2.ko,pci-msm-drv.ko
0xa1ffe003	pci_load_saved_state	cnss2.ko,msm_11ad_proxy.ko,pci-msm-drv.ko
0xa7c664da	pci_msi_create_irq_domain	pci-msm-drv.ko
0x724a9927	pci_msi_mask_irq	pci-msm-drv.ko
0x43eb9092	pci_msi_unmask_irq	pci-msm-drv.ko
0x4412c58e	pci_read_config_dword	cnss2.ko,pci-msm-drv.ko,qca_cld3_adrastea.ko
0xf5e7ab97	pci_read_config_word	cnss2.ko,pci-msm-drv.ko,qca_cld3_adrastea.ko
0xa601473c	pci_release_region	cnss2.ko,ipam.ko,wil6210.ko
0xb402a5da	pci_remove_root_bus	pci-msm-drv.ko
0xdb6d818c	pci_request_region	cnss2.ko,ipam.ko,wil6210.ko
0xb598e3ff	pci_restore_state	cnss2.ko,msm_11ad_proxy.ko,pci-msm-drv.ko
0x2af8eaa1	pci_save_state	cnss2.ko,msm_11ad_proxy.ko,pci-msm-drv.ko
0xfba39625	pci_set_master	cnss2.ko,ipam.ko,msm_11ad_proxy.ko...
0x48cb85bc	pci_set_power_state	cnss2.ko,msm_11ad_proxy.ko,wil6210.ko
0xfce1d90e	pci_stop_root_bus	pci-msm-drv.ko
0x7180a796	pci_store_saved_state	cnss2.ko,msm_11ad_proxy.ko,pci-msm-drv.ko
0x5dfbed4e	pci_unregister_driver	cnss2.ko,wil6210.ko
0x67b5b133	pci_walk_bus	pci-msm-drv.ko
0x8674517b	pci_write_config_dword	pci-msm-drv.ko,qca_cld3_adrastea.ko
0x78a30ae3	pci_write_config_word	pci-msm-drv.ko,qca_cld3_adrastea.ko
0x5085be7d	pcie_capability_clear_and_set_word	pci-msm-drv.ko
0x3eb65cf5	pcie_capability_read_word	cnss2.ko,pci-msm-drv.ko
0xe7b9a65d	pcpu_nr_pages	minidump.ko
0xfb24a559	PDE_DATA	focaltech_3683g.ko,goodix_core.ko,msm_drm.ko...
0x432975e6	pdr_add_lookup	frpc-adsprpc.ko,icnss2.ko,pmic_glink.ko...
0x47b2ed49	pdr_handle_alloc	frpc-adsprpc.ko,icnss2.ko,pmic_glink.ko...
0xf618ca5b	pdr_handle_release	icnss2.ko,pmic_glink.ko,q6_pdr_dlkm.ko...
0x1c76ea4d	pdr_restart_pd	icnss2.ko
0x55ffab3b	per_cpu_ptr_to_phys	minidump.ko
0x4e969fd8	perf_aux_output_begin	coresight.ko
0x72164fc7	perf_aux_output_end	coresight.ko
0xb98c74f8	perf_aux_output_flag	coresight-tmc.ko,coresight.ko
0xbcfefbf3	perf_event_create_kernel_counter	qcom-pmu-lib.ko
0x085a0bc8	perf_event_enable	qcom-pmu-lib.ko
0x5bc0d13f	perf_event_read_local	qcom-pmu-lib.ko
0xb51778a4	perf_event_read_value	qcom-pmu-lib.ko
0x4ec8ccb5	perf_event_release_kernel	qcom-pmu-lib.ko
0x35a5c4c0	perf_get_aux	coresight-tmc.ko,coresight.ko
0xf12439e8	perf_pmu_register	coresight.ko
0x89615988	perf_pmu_unregister	coresight.ko
0xcb8a6e1b	perf_trace_buf_alloc	arm_smmu.ko,camera.ko,cfg80211.ko...
0x707d45e8	perf_trace_run_bpf_submit	arm_smmu.ko,camera.ko,cfg80211.ko...
0x51e77c97	pfn_valid	cnss_prealloc.ko,mem-offline.ko,qcom_dma_heaps.ko
0x245c4ecc	phy_calibrate	ufs_qcom.ko
0xe2da3166	phy_connect	asix.ko
0x6f3a06f6	phy_disconnect	asix.ko
0xe354f3c6	phy_do_ioctl_running	asix.ko
0x3e5b0b20	phy_ethtool_get_link_ksettings	asix.ko
0xc58be57e	phy_ethtool_nway_reset	asix.ko
0x2dd56a0d	phy_ethtool_set_link_ksettings	asix.ko
0xbe6258c9	phy_exit	ufs_qcom.ko
0x0d205b9f	phy_init	ufs_qcom.ko
0x6519705f	phy_power_off	ufs_qcom.ko
0x64f807eb	phy_power_on	ufs_qcom.ko
0x4cce626f	phy_print_status	asix.ko
0x868cdea1	phy_set_mode_ext	ufs_qcom.ko
0x8631fc73	phy_start	asix.ko
0xd0c797e6	phy_stop	asix.ko
0x35b52d6e	pick_highest_pushable_task	sched-walt.ko
0x28c9cce6	pid_nr_ns	msm_sysstats.ko
0x952c2df7	pid_task	msm_sysstats.ko
